file_path,file_name,parent_result_dir,row_count,column_count,columns,table_role,contains_missingness_summary,contains_imputation_metrics,notes
results/real_data_missingness_full_intersection_causal_history/historical_test/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_006_detail.csv,node_flow_chunk_006_detail.csv,results/real_data_missingness_full_intersection_causal_history/historical_test,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/historical_test/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_007_detail.csv,node_flow_chunk_007_detail.csv,results/real_data_missingness_full_intersection_causal_history/historical_test,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/historical_test/manifests/generate_missing_chunk_status.csv,generate_missing_chunk_status.csv,results/real_data_missingness_full_intersection_causal_history/historical_test,8,16,"[""stage"", ""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""status"", ""mask_exists"", ""missing_dataset_exists"", ""imputed_dataset_exists"", ""detail_exists"", ""actual_missing_count"", ""filled_missing_count"", ""residual_missing_count"", ""note""]",manifest,True,False,
results/real_data_missingness_full_intersection_causal_history/historical_test/manifests/generate_missing_stage_summary.csv,generate_missing_stage_summary.csv,results/real_data_missingness_full_intersection_causal_history/historical_test,1,7,"[""stage"", ""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""status"", ""chunk_count""]",manifest,True,False,
results/real_data_missingness_full_intersection_causal_history/historical_test/manifests/imputation_runs.csv,imputation_runs.csv,results/real_data_missingness_full_intersection_causal_history/historical_test,48,10,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""imputed_dataset_path"", ""filled_missing_count"", ""residual_missing_count"", ""detail_path""]",manifest,False,True,
results/real_data_missingness_full_intersection_causal_history/historical_test/manifests/impute_chunk_status.csv,impute_chunk_status.csv,results/real_data_missingness_full_intersection_causal_history/historical_test,48,16,"[""stage"", ""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""status"", ""mask_exists"", ""missing_dataset_exists"", ""imputed_dataset_exists"", ""detail_exists"", ""actual_missing_count"", ""filled_missing_count"", ""residual_missing_count"", ""note""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/historical_test/manifests/impute_stage_summary.csv,impute_stage_summary.csv,results/real_data_missingness_full_intersection_causal_history/historical_test,12,7,"[""stage"", ""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""status"", ""chunk_count""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/historical_test/manifests/missing_runs.csv,missing_runs.csv,results/real_data_missingness_full_intersection_causal_history/historical_test,8,9,"[""missing_rate"", ""mechanism"", ""seed"", ""day_index"", ""file_name"", ""mask_path"", ""missing_dataset_path"", ""actual_missing_count"", ""actual_missing_rate""]",manifest,True,False,
results/real_data_missingness_full_intersection_causal_history/historical_test/summaries/imputation_quality_by_flow_group.csv,imputation_quality_by_flow_group.csv,results/real_data_missingness_full_intersection_causal_history/historical_test,18,14,"[""mechanism"", ""impute_method"", ""missing_rate"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape"", ""MAE"", ""RMSE"", ""MAPE"", ""sMAPE""]",other,False,True,
results/real_data_missingness_full_intersection_causal_history/historical_test/summaries/imputation_quality_detail.csv,imputation_quality_detail.csv,results/real_data_missingness_full_intersection_causal_history/historical_test,192,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",detail,False,True,
results/real_data_missingness_full_intersection_causal_history/historical_test/summaries/imputation_quality_summary_all_days.csv,imputation_quality_summary_all_days.csv,results/real_data_missingness_full_intersection_causal_history/historical_test,6,16,"[""mechanism"", ""impute_method"", ""missing_rate"", ""MAE"", ""RMSE"", ""MAPE"", ""masked_count"", ""low_flow_MAE"", ""low_flow_RMSE"", ""low_flow_sMAPE"", ""mid_flow_MAE"", ""mid_flow_RMSE"", ""mid_flow_sMAPE"", ""high_flow_MAE"", ""high_flow_RMSE"", ""high_flow_sMAPE""]",summary,False,True,
results/real_data_missingness_full_intersection_causal_history/historical_test/summaries/imputation_quality_summary_exclude_warmup.csv,imputation_quality_summary_exclude_warmup.csv,results/real_data_missingness_full_intersection_causal_history/historical_test,6,16,"[""mechanism"", ""impute_method"", ""missing_rate"", ""MAE"", ""RMSE"", ""MAPE"", ""masked_count"", ""low_flow_MAE"", ""low_flow_RMSE"", ""low_flow_sMAPE"", ""mid_flow_MAE"", ""mid_flow_RMSE"", ""mid_flow_sMAPE"", ""high_flow_MAE"", ""high_flow_RMSE"", ""high_flow_sMAPE""]",summary,False,True,
results/real_data_missingness_full_intersection_causal_history/historical_test/summaries/node_flow_group_summary.csv,node_flow_group_summary.csv,results/real_data_missingness_full_intersection_causal_history/historical_test,42031,4,"[""节点ID"", ""node_flow_reference"", ""flow_group"", ""node_history_q95""]",summary,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/chunk_index_summary.csv,chunk_index_summary.csv,results/real_data_missingness_full_intersection_causal_history,61,9,"[""day_index"", ""file_name"", ""file_path"", ""rows_used"", ""node_count"", ""time_slot_count"", ""time_slot_min"", ""time_slot_max"", ""warmup""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/completion_check_before_repair.csv,completion_check_before_repair.csv,results/real_data_missingness_full_intersection_causal_history,23,7,"[""category"", ""name"", ""exists"", ""count"", ""expected"", ""missing_chunks"", ""details""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/data_integrity_audit.csv,data_integrity_audit.csv,results/real_data_missingness_full_intersection_causal_history,13,3,"[""check"", ""result"", ""detail""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_forward_fill/node_flow_chunk_000_detail.csv,node_flow_chunk_000_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_forward_fill/node_flow_chunk_001_detail.csv,node_flow_chunk_001_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_forward_fill/node_flow_chunk_002_detail.csv,node_flow_chunk_002_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_forward_fill/node_flow_chunk_003_detail.csv,node_flow_chunk_003_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_forward_fill/node_flow_chunk_004_detail.csv,node_flow_chunk_004_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_forward_fill/node_flow_chunk_005_detail.csv,node_flow_chunk_005_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_forward_fill/node_flow_chunk_006_detail.csv,node_flow_chunk_006_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_forward_fill/node_flow_chunk_007_detail.csv,node_flow_chunk_007_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_forward_fill/node_flow_chunk_008_detail.csv,node_flow_chunk_008_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_forward_fill/node_flow_chunk_009_detail.csv,node_flow_chunk_009_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_forward_fill/node_flow_chunk_010_detail.csv,node_flow_chunk_010_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_forward_fill/node_flow_chunk_011_detail.csv,node_flow_chunk_011_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_forward_fill/node_flow_chunk_012_detail.csv,node_flow_chunk_012_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_forward_fill/node_flow_chunk_013_detail.csv,node_flow_chunk_013_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_forward_fill/node_flow_chunk_014_detail.csv,node_flow_chunk_014_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_forward_fill/node_flow_chunk_015_detail.csv,node_flow_chunk_015_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
