file_name,file_path,rows_used,mechanism,missing_rate,seed,impute_method,target_col,time_col,node_col,masked_count,actual_missing_rate,imputation_mae,imputation_rmse,imputation_mape,output_path
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.1,5678,linear_interpolation,路口车流量,时间段,节点ID,50,0.1,1132.9395387077332,1473.4568610068416,291.0486952848047,
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.2,42,zero_fill,路口车流量,时间段,节点ID,100,0.2,1970.9391662597657,2223.996018382477,100.0,
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.2,42,forward_fill,路口车流量,时间段,节点ID,100,0.2,790.6364147949218,1039.7721182356136,44.278072044617886,
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.2,42,linear_interpolation,路口车流量,时间段,节点ID,100,0.2,889.0935757446289,1351.3377045481768,53.00476686532289,
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.2,2024,zero_fill,路口车流量,时间段,节点ID,100,0.2,2362.77647277832,2647.7649210291047,100.0,
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.2,2024,forward_fill,路口车流量,时间段,节点ID,100,0.2,993.5294989013672,1426.8229651253066,33.26261774770087,
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.2,2024,linear_interpolation,路口车流量,时间段,节点ID,100,0.2,1127.3644107055663,1623.8907383551173,49.37722405449842,
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.2,3407,zero_fill,路口车流量,时间段,节点ID,100,0.2,2219.946008300781,2573.285688829676,100.0,
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.2,3407,forward_fill,路口车流量,时间段,节点ID,100,0.2,948.0538818359375,1407.7009436115877,36.01562594251353,
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.2,3407,linear_interpolation,路口车流量,时间段,节点ID,100,0.2,1149.8858023071289,1670.6017411115756,55.111200565726705,
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.2,1234,zero_fill,路口车流量,时间段,节点ID,100,0.2,2118.6639862060547,2444.887810304407,100.0,
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.2,1234,forward_fill,路口车流量,时间段,节点ID,100,0.2,881.2852667236328,1291.129984696663,43.083248635684626,
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.2,1234,linear_interpolation,路口车流量,时间段,节点ID,100,0.2,1246.5868078613282,1760.3743874600614,81.3413859459493,
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.2,5678,zero_fill,路口车流量,时间段,节点ID,100,0.2,2184.1269372558595,2513.6872238250285,100.0,
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.2,5678,forward_fill,路口车流量,时间段,节点ID,100,0.2,912.0764538574218,1351.8417754279972,36.9805292746422,
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.2,5678,linear_interpolation,路口车流量,时间段,节点ID,100,0.2,1001.556328125,1462.3357641016069,58.22900503589135,
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.3,42,zero_fill,路口车流量,时间段,节点ID,150,0.3,2111.3678029378257,2355.513104480681,100.0,
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.3,42,forward_fill,路口车流量,时间段,节点ID,150,0.3,845.8417380777995,1139.3969588305522,37.7134163611455,
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.3,42,linear_interpolation,路口车流量,时间段,节点ID,150,0.3,1214.6580531819661,1605.7087749587042,67.41113960797352,
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.3,2024,zero_fill,路口车流量,时间段,节点ID,150,0.3,2255.501676635742,2601.4261674978143,100.0,
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.3,2024,forward_fill,路口车流量,时间段,节点ID,150,0.3,965.5280385335286,1366.1050033403471,42.81891037333377,
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.3,2024,linear_interpolation,路口车流量,时间段,节点ID,150,0.3,1131.0862484169006,1584.188967642231,60.143944373353506,
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.3,3407,zero_fill,路口车流量,时间段,节点ID,150,0.3,2298.0220668538414,2561.159605102926,100.0,
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.3,3407,forward_fill,路口车流量,时间段,节点ID,150,0.3,988.673452351888,1367.963875011283,38.63853166619175,
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.3,3407,linear_interpolation,路口车流量,时间段,节点ID,150,0.3,1070.3374973551433,1489.014067691037,50.628572980265005,
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.3,1234,zero_fill,路口车流量,时间段,节点ID,150,0.3,2282.484666544596,2592.922148004473,100.0,
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.3,1234,forward_fill,路口车流量,时间段,节点ID,150,0.3,1010.5039678955078,1427.076205404091,38.38815948520451,
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.3,1234,linear_interpolation,路口车流量,时间段,节点ID,150,0.3,1159.0152889442443,1581.8425809020828,59.66324830698202,
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.3,5678,zero_fill,路口车流量,时间段,节点ID,150,0.3,2215.5386401367186,2548.8781286054955,100.0,
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.3,5678,forward_fill,路口车流量,时间段,节点ID,150,0.3,929.1964721679688,1362.9515179500966,37.1432100035686,
node_flow_chunk_001.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_001.parquet,500,mcar_point,0.3,5678,linear_interpolation,路口车流量,时间段,节点ID,150,0.3,1134.7939890988669,1598.7185016437288,52.97189249655783,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.0,42,zero_fill,路口车流量,时间段,节点ID,0,0.0,0.0,0.0,0.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.0,42,forward_fill,路口车流量,时间段,节点ID,0,0.0,0.0,0.0,0.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.0,42,linear_interpolation,路口车流量,时间段,节点ID,0,0.0,0.0,0.0,0.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.0,2024,zero_fill,路口车流量,时间段,节点ID,0,0.0,0.0,0.0,0.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.0,2024,forward_fill,路口车流量,时间段,节点ID,0,0.0,0.0,0.0,0.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.0,2024,linear_interpolation,路口车流量,时间段,节点ID,0,0.0,0.0,0.0,0.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.0,3407,zero_fill,路口车流量,时间段,节点ID,0,0.0,0.0,0.0,0.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.0,3407,forward_fill,路口车流量,时间段,节点ID,0,0.0,0.0,0.0,0.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.0,3407,linear_interpolation,路口车流量,时间段,节点ID,0,0.0,0.0,0.0,0.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.0,1234,zero_fill,路口车流量,时间段,节点ID,0,0.0,0.0,0.0,0.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.0,1234,forward_fill,路口车流量,时间段,节点ID,0,0.0,0.0,0.0,0.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.0,1234,linear_interpolation,路口车流量,时间段,节点ID,0,0.0,0.0,0.0,0.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.0,5678,zero_fill,路口车流量,时间段,节点ID,0,0.0,0.0,0.0,0.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.0,5678,forward_fill,路口车流量,时间段,节点ID,0,0.0,0.0,0.0,0.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.0,5678,linear_interpolation,路口车流量,时间段,节点ID,0,0.0,0.0,0.0,0.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.05,42,zero_fill,路口车流量,时间段,节点ID,25,0.05,2571.1558349609377,3095.091015061349,100.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.05,42,forward_fill,路口车流量,时间段,节点ID,25,0.05,1258.795498046875,1919.1853416107397,41.55190495612155,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.05,42,linear_interpolation,路口车流量,时间段,节点ID,25,0.05,1313.3813134765626,2101.379416933955,54.14287036754077,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.05,2024,zero_fill,路口车流量,时间段,节点ID,25,0.05,1780.1421716308594,1975.2007040381484,100.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.05,2024,forward_fill,路口车流量,时间段,节点ID,25,0.05,722.9609533691406,857.5478954904122,81.05659967216992,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.05,2024,linear_interpolation,路口车流量,时间段,节点ID,25,0.05,832.8312512207032,1094.1209143088236,72.71107343192409,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.05,3407,zero_fill,路口车流量,时间段,节点ID,25,0.05,1815.0918298339843,2080.209965349568,100.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.05,3407,forward_fill,路口车流量,时间段,节点ID,25,0.05,782.6388635253907,1020.0796082163768,44.36014802044313,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.05,3407,linear_interpolation,路口车流量,时间段,节点ID,25,0.05,1742.2144982910156,2593.093092583677,159.1172671170829,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.05,1234,zero_fill,路口车流量,时间段,节点ID,25,0.05,2070.3381396484374,2329.635741862579,100.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.05,1234,forward_fill,路口车流量,时间段,节点ID,25,0.05,717.6176513671875,1122.1062671627399,29.730872141756993,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.05,1234,linear_interpolation,路口车流量,时间段,节点ID,25,0.05,1269.63232421875,1870.432290400939,65.99518606267291,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.05,5678,zero_fill,路口车流量,时间段,节点ID,25,0.05,1971.3353771972656,2239.479751809092,100.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.05,5678,forward_fill,路口车流量,时间段,节点ID,25,0.05,856.6938464355469,1090.571785463109,63.67072416493487,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.05,5678,linear_interpolation,路口车流量,时间段,节点ID,25,0.05,1371.5092224121095,1962.8056170529817,96.15004955835026,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.1,42,zero_fill,路口车流量,时间段,节点ID,50,0.1,1882.1200073242187,2197.577005638176,100.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.1,42,forward_fill,路口车流量,时间段,节点ID,50,0.1,869.7269604492187,1138.0743109020152,61.153102957133655,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.1,42,linear_interpolation,路口车流量,时间段,节点ID,50,0.1,972.9892517089844,1362.7757801023192,71.01503742786825,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.1,2024,zero_fill,路口车流量,时间段,节点ID,50,0.1,2173.5403729248046,2551.9738097485947,100.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.1,2024,forward_fill,路口车流量,时间段,节点ID,50,0.1,1065.538616333008,1438.8734725593322,61.82503960154232,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.1,2024,linear_interpolation,路口车流量,时间段,节点ID,50,0.1,1123.176221923828,1459.556133559052,89.07732262223314,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.1,3407,zero_fill,路口车流量,时间段,节点ID,50,0.1,1993.160659790039,2261.235781184229,100.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.1,3407,forward_fill,路口车流量,时间段,节点ID,50,0.1,811.7919183349609,1095.497187703832,43.65438754203817,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.1,3407,linear_interpolation,路口车流量,时间段,节点ID,50,0.1,1108.997412109375,1719.7957798520229,89.30777174191613,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.1,1234,zero_fill,路口车流量,时间段,节点ID,50,0.1,2136.3676342773438,2491.100792247891,100.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.1,1234,forward_fill,路口车流量,时间段,节点ID,50,0.1,926.6990161132812,1345.3748992407172,98.16486864097672,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.1,1234,linear_interpolation,路口车流量,时间段,节点ID,50,0.1,1141.1993695068359,1560.391202427239,149.77044875013618,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.1,5678,zero_fill,路口车流量,时间段,节点ID,50,0.1,2310.6883935546875,2637.8554966512957,100.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.1,5678,forward_fill,路口车流量,时间段,节点ID,50,0.1,1021.2503833007812,1443.8834178524567,34.31492399225518,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.1,5678,linear_interpolation,路口车流量,时间段,节点ID,50,0.1,1065.2068139648438,1440.8474665403742,49.40028263078255,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.2,42,zero_fill,路口车流量,时间段,节点ID,100,0.2,2183.1361862182616,2484.995071837119,100.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.2,42,forward_fill,路口车流量,时间段,节点ID,100,0.2,870.0137673950195,1272.0857816654495,35.296897817180714,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.2,42,linear_interpolation,路口车流量,时间段,节点ID,100,0.2,1144.42828666687,1620.9562663632676,68.8248088278219,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.2,2024,zero_fill,路口车流量,时间段,节点ID,100,0.2,2036.644187927246,2277.1551263805536,100.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.2,2024,forward_fill,路口车流量,时间段,节点ID,100,0.2,797.5910537719726,1047.7111182317694,45.93414020335654,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.2,2024,linear_interpolation,路口车流量,时间段,节点ID,100,0.2,1104.5961196899414,1501.7946775687792,64.79627601895388,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.2,3407,zero_fill,路口车流量,时间段,节点ID,100,0.2,2181.344498748779,2431.840259735351,100.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.2,3407,forward_fill,路口车流量,时间段,节点ID,100,0.2,862.3318122863769,1203.9587658831408,42.75864808381786,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.2,3407,linear_interpolation,路口车流量,时间段,节点ID,100,0.2,1074.0897215270995,1524.7506989408944,62.75237450864293,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.2,1234,zero_fill,路口车流量,时间段,节点ID,100,0.2,2121.6961303710937,2386.188318925108,100.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.2,1234,forward_fill,路口车流量,时间段,节点ID,100,0.2,843.898349609375,1244.6133927344163,32.87573029813644,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.2,1234,linear_interpolation,路口车流量,时间段,节点ID,100,0.2,1055.5472869873047,1442.2846374355213,56.372740343255266,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.2,5678,zero_fill,路口车流量,时间段,节点ID,100,0.2,2031.6737432861328,2233.8497644303375,100.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.2,5678,forward_fill,路口车流量,时间段,节点ID,100,0.2,800.1802996826171,983.9772174122706,41.97008703793842,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.2,5678,linear_interpolation,路口车流量,时间段,节点ID,100,0.2,1011.0128115081787,1403.0510844383177,62.53126174182624,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.3,42,zero_fill,路口车流量,时间段,节点ID,150,0.3,2162.0933197021486,2496.0363772744718,100.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.3,42,forward_fill,路口车流量,时间段,节点ID,150,0.3,938.9376072184244,1319.1766181329635,54.77317750561562,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.3,42,linear_interpolation,路口车流量,时间段,节点ID,150,0.3,1177.0871927897135,1564.918523599442,79.42248309841594,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.3,2024,zero_fill,路口车流量,时间段,节点ID,150,0.3,2267.101138712565,2548.749882348501,100.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.3,2024,forward_fill,路口车流量,时间段,节点ID,150,0.3,942.0435764567058,1323.1224751154514,60.7404726601413,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.3,2024,linear_interpolation,路口车流量,时间段,节点ID,150,0.3,1111.0536122639974,1536.9094361671312,103.63534254258373,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.3,3407,zero_fill,路口车流量,时间段,节点ID,150,0.3,2179.2785643005373,2507.3994655537804,100.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.3,3407,forward_fill,路口车流量,时间段,节点ID,150,0.3,932.9299065653483,1304.1422775418748,59.53452910145659,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.3,3407,linear_interpolation,路口车流量,时间段,节点ID,150,0.3,1103.2564561462402,1591.1536437564746,92.72214836426731,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.3,1234,zero_fill,路口车流量,时间段,节点ID,150,0.3,2088.036408131917,2388.4788501576663,100.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.3,1234,forward_fill,路口车流量,时间段,节点ID,150,0.3,883.081515045166,1208.256341420148,59.87013584736969,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.3,1234,linear_interpolation,路口车流量,时间段,节点ID,150,0.3,1193.9112020365396,1645.7375146676457,103.42969599782157,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.3,5678,zero_fill,路口车流量,时间段,节点ID,150,0.3,2089.0166370646157,2376.874370141707,100.0,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.3,5678,forward_fill,路口车流量,时间段,节点ID,150,0.3,841.9144054158529,1176.3491818937543,53.980765249291466,
node_flow_chunk_002.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_002.parquet,500,mcar_point,0.3,5678,linear_interpolation,路口车流量,时间段,节点ID,150,0.3,1145.1928187052408,1598.0817539412164,86.1179855642969,
node_flow_chunk_003.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_003.parquet,500,mcar_point,0.0,42,zero_fill,路口车流量,时间段,节点ID,0,0.0,0.0,0.0,0.0,
node_flow_chunk_003.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_003.parquet,500,mcar_point,0.0,42,forward_fill,路口车流量,时间段,节点ID,0,0.0,0.0,0.0,0.0,
node_flow_chunk_003.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_003.parquet,500,mcar_point,0.0,42,linear_interpolation,路口车流量,时间段,节点ID,0,0.0,0.0,0.0,0.0,
node_flow_chunk_003.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_003.parquet,500,mcar_point,0.0,2024,zero_fill,路口车流量,时间段,节点ID,0,0.0,0.0,0.0,0.0,
node_flow_chunk_003.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_003.parquet,500,mcar_point,0.0,2024,forward_fill,路口车流量,时间段,节点ID,0,0.0,0.0,0.0,0.0,
node_flow_chunk_003.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_003.parquet,500,mcar_point,0.0,2024,linear_interpolation,路口车流量,时间段,节点ID,0,0.0,0.0,0.0,0.0,
node_flow_chunk_003.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_003.parquet,500,mcar_point,0.0,3407,zero_fill,路口车流量,时间段,节点ID,0,0.0,0.0,0.0,0.0,
node_flow_chunk_003.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_003.parquet,500,mcar_point,0.0,3407,forward_fill,路口车流量,时间段,节点ID,0,0.0,0.0,0.0,0.0,
node_flow_chunk_003.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_003.parquet,500,mcar_point,0.0,3407,linear_interpolation,路口车流量,时间段,节点ID,0,0.0,0.0,0.0,0.0,
node_flow_chunk_003.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_003.parquet,500,mcar_point,0.0,1234,zero_fill,路口车流量,时间段,节点ID,0,0.0,0.0,0.0,0.0,
node_flow_chunk_003.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_003.parquet,500,mcar_point,0.0,1234,forward_fill,路口车流量,时间段,节点ID,0,0.0,0.0,0.0,0.0,
node_flow_chunk_003.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_003.parquet,500,mcar_point,0.0,1234,linear_interpolation,路口车流量,时间段,节点ID,0,0.0,0.0,0.0,0.0,
node_flow_chunk_003.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_003.parquet,500,mcar_point,0.0,5678,zero_fill,路口车流量,时间段,节点ID,0,0.0,0.0,0.0,0.0,
node_flow_chunk_003.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_003.parquet,500,mcar_point,0.0,5678,forward_fill,路口车流量,时间段,节点ID,0,0.0,0.0,0.0,0.0,
node_flow_chunk_003.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_003.parquet,500,mcar_point,0.0,5678,linear_interpolation,路口车流量,时间段,节点ID,0,0.0,0.0,0.0,0.0,
node_flow_chunk_003.parquet,data/analysis/node_intersection_flow_parquet/node_flow_chunk_003.parquet,500,mcar_point,0.05,42,zero_fill,路口车流量,时间段,节点ID,25,0.05,2060.2294799804686,2371.765823452784,100.0,
