seed,method,client_id,mse,rmse,mae,mape,r2,final_loss,best_loss,communication_rounds,convergence_round,noise_std,experiment,scenario_type,scenario,dropout_rate,delay_rounds
1234,FedAvg,4,374.0002136230469,19.33908512890532,16.073108673095703,509.85941886901855,0.15357733580527178,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
1234,Proposed,0,12.811841011047363,3.5793632130656095,2.9076919555664062,3.8272857666015625,0.17185760029645103,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
1234,Proposed,1,22.87851905822754,4.783149491519948,3.571284294128418,5.6518226861953735,0.17298780066126995,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
1234,Proposed,2,86.55200958251953,9.303333251180435,8.010591506958008,8.889453113079071,0.03128466492660109,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
1234,Proposed,3,27.99441909790039,5.290975250168951,4.088881015777588,5.892395228147507,0.6258609069846722,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
1234,Proposed,4,375.025146484375,19.365565999587385,15.985527038574219,491.4103031158447,0.15125772570320095,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
5678,FedAvg,0,8.913459777832031,2.98554178966432,2.4421563148498535,3.3104300498962402,0.23720352634351638,,,3,3,0.0,fed_robustness,gradient_noise,gradient_noise@0.0,,
5678,FedAvg,1,19.520030975341797,4.4181479123431115,3.5794641971588135,5.869688093662262,0.17565228017029044,,,3,3,0.0,fed_robustness,gradient_noise,gradient_noise@0.0,,
5678,FedAvg,2,97.69287109375,9.883970411416152,7.536365032196045,8.04276391863823,0.16953722691028505,,,3,3,0.0,fed_robustness,gradient_noise,gradient_noise@0.0,,
5678,FedAvg,3,30.12337875366211,5.488476906543573,4.177768230438232,5.5892013013362885,0.6251134806733837,,,3,3,0.0,fed_robustness,gradient_noise,gradient_noise@0.0,,
5678,FedAvg,4,268.570556640625,16.388122425727268,13.95822811126709,50.194090604782104,-0.15597820571783982,,,3,3,0.0,fed_robustness,gradient_noise,gradient_noise@0.0,,
5678,Proposed,0,8.500046730041504,2.915483961547637,2.3722827434539795,3.2130934298038483,0.2725827459286233,,,3,3,0.0,fed_robustness,gradient_noise,gradient_noise@0.0,,
