seed,method,client_id,mse,rmse,mae,mape,r2,final_loss,best_loss,communication_rounds,convergence_round,delay_rounds,experiment,scenario_type,scenario,dropout_rate,noise_std
5678,FedAvg,0,11.376239776611328,3.3728681825134124,2.820688486099243,3.8413185626268387,0.026443724965964477,,,3,3,2,fed_robustness,communication_delay,communication_delay@2,,
5678,FedAvg,1,21.207576751708984,4.605168482445456,3.7897045612335205,6.303615123033524,0.10438571033717281,,,3,3,2,fed_robustness,communication_delay,communication_delay@2,,
5678,FedAvg,2,98.74331665039062,9.936967175672395,7.718935966491699,8.310174196958542,0.16060770287491888,,,3,3,2,fed_robustness,communication_delay,communication_delay@2,,
5678,FedAvg,3,30.826709747314453,5.552180629925007,4.251580238342285,5.745688825845718,0.6163605185595074,,,3,3,2,fed_robustness,communication_delay,communication_delay@2,,
5678,FedAvg,4,262.5197448730469,16.202461074572803,13.871421813964844,52.55036950111389,-0.12993437271943953,,,3,3,2,fed_robustness,communication_delay,communication_delay@2,,
5678,Proposed,0,10.623590469360352,3.2593849832998174,2.71010684967041,3.6865785717964172,0.09085385251338307,,,3,3,2,fed_robustness,communication_delay,communication_delay@2,,
5678,Proposed,1,20.55253028869629,4.533489857570687,3.72693133354187,6.174417585134506,0.13204887936998178,,,3,3,2,fed_robustness,communication_delay,communication_delay@2,,
5678,Proposed,2,98.27996826171875,9.913625384374717,7.657262325286865,8.220375329256058,0.16454652453855378,,,3,3,2,fed_robustness,communication_delay,communication_delay@2,,
5678,Proposed,3,30.730220794677734,5.54348453544138,4.236767292022705,5.707589164376259,0.6175613076707998,,,3,3,2,fed_robustness,communication_delay,communication_delay@2,,
5678,Proposed,4,264.834228515625,16.273728168911543,13.928525924682617,51.90914869308472,-0.1398964748396978,,,3,3,2,fed_robustness,communication_delay,communication_delay@2,,
